SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
728,SOYSUZL12A6D4F9005,26319,The Very Best Of,AR37XMN1187B9AC408,54.97791,Newcastle England,-1.61237,Lighthouse Family,0,241.8673,2,0,90.703,3,0.652,Ocean Drive,1995
729,SOSYIEX12A58A7D0F7,64418,Petrafied! (Very Best Of Petra,AR2KSTE1187FB57A36,,Fort Wayne Indiana,,Petra,0,219.08853,4,0.901,131.634,4,0.567,More Power To Ya,0
730,SOWOLDP12A8C132015,88446,Wrapped Up In A Five Pound Note,AREWYHV1241B9C696D,,,,Dictafone,0,307.98322,2,0.712,101.375,3,0.799,Distractions,0
731,SOGBEWD12A8C1427C8,475640,Phi,AR0VR1O1187B9A0F1F,59.27074,\xc3\x96rebro,15.21751,Truckfighters,0,270.44526,11,0.234,148.363,4,0.657,Traffic,2007
732,SOQAWIC12A8C13A120,295597,The Essential Connie Smith,ARGUACZ1187FB3F35C,41.68676,Elkhart IN,-85.97567,Connie Smith,0,148.63628,9,0.631,121.162,1,0,Just One Time,0
733,SOQCJNI12A8C142188,314435,Music in My Soul,ARZHUJU1187FB51176,,,,Leigh Jones,0,200.51546,0,0.493,103.465,3,1,Same Game,2008
734,SOBRZQM12A6D4F6896,111872,Getting Ready... (World),ARRT66G1187FB3DDF9,,Gilmer TX,,Freddie King,0,263.65342,7,0.535,148.627,3,0.45,Five Long Years,1971
735,SOUOMRB12AB017EBE9,632807,Beyond the Permafrost,ARH8B5X1187FB3B6C0,,,,Skeletonwitch,0,252.08118,4,0.014,206.936,4,0,Within My Blood,2004
736,SOWIDQC12AB0183BAE,509686,Vinyl Replica: El Milagro Argentino,ART6QCS1187FB40CBD,,,,Los Aut\xc3\xa9nticos Decadentes,0,223.97342,9,0.258,88.505,3,0.553,El Jorobadito,1989
737,SOPBAMQ12A8C13A815,257997,Lo Mejor De Roberto Torres / Vol. II,AR6YDKV1187B989230,,,,Roberto Torres,0,276.00934,5,0.844,161.345,4,0.892,Decima Del Tiempo De Antes,0
738,SOZCWXS12AB018514C,571600,Is This Room Getting Smaller?,AREW7CO1187B9A1B0D,34.05349,Los Angeles CA,-118.24532,Onesidezero,0,281.12934,6,0.332,151.746,1,0.261,Eight (Album Version),2001
739,SORBCPH12A67ADD062,17131,Right On!,ARHWO3N1187B98F196,39.10295,Kansas City MO,-94.58306,Eugene McDaniels,0,213.15873,7,0.654,136.492,4,0,Headless Heroes (LP Version),0
740,SORYPLB12A8C142025,174682,Jazz Gillum Vol. 1 1936-1938,ARW4AGO1187FB4F107,33.45081,Indianola MS,-90.645,Jazz Gillum,0,170.9971,9,0.808,140.144,1,0,Boar Hog Blues,1997
741,SOYNTSK12AB0184C2F,717822,Cameo Parkway 1957-1967,ARZE0AG1187FB5BF61,,Chicago IL,,The Five Stairsteps,0,165.74649,10,0.71,93.847,4,0,bDanger! Shes A Stranger,2005
742,SOCLYJV12A8C13F5DC,321191,Sexy Fountain Noise,ARM1ELZ1187FB49FC1,,,,Lexie Mountain Boys,0,247.11791,10,0.2,80.002,1,0,Where We Are From,2006
743,SOCERIC12AB0184710,660940,For The First Time On Planet Earth,ARKC83D1187B9AB367,,,,Mark Lowry,0,203.28444,10,0.616,99.309,4,0.88,His Love Says (Album),0
744,SOBUHQT12AB0186C07,727018,bHappy Day Collection - Fonzies Women,ARSC6WR1187FB40B18,46.91008,Jamestown ND,-98.70853,Peggy Lee,0,200.6722,7,0.275,120.716,4,1,Mr. Wonderful,1992
745,SOSECUN12A8C13E654,304239,bBody Snatchers,ARRXG5Y1187B9AA016,,ABD,,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,0,202.10893,10,0.532,94.918,4,0.883,Rider 4 Real,0
746,SOEJCIN12A8C132263,246079,Happy Family,AR78ZID1187B9B31ED,18.11526,Jamaica,-77.27348,Mikey Dread,0,246.02077,1,0.009,162.009,4,0.804,Your Love,0
747,SOKETYB12AB018308E,553590,The World Of Tammy Wynette,ARM5JLS1187FB3615,34.27611,Itawamba County MS,-88.35068,Tammy Wynette,0,148.00934,9,0.842,76.907,4,0.787,It Is No Secret (What God Can Do),0
748,SOVJJGU12AB0186C4F,547353,Elf Titled,ARROLGK1187FB5738D,39.26271,Nevada City CA,-121.01914,The Advantage,0,99.00363,6,0.756,184.283,4,0.187,Ducktails - Moon,0
749,SOKWHFT12A8C13780E,144485,Alb\xc3\xa9niz / Granados / Romero / Sor: Guitar Solos,ARYR56R1187FB3DEEE,,,,Pepe Romero,0,397.06077,2,0.626,132.053,3,0.363,Mallorca_ Op.202 - transcr. Marc Switzer,0
750,SOETRAW12AB0180F0E,621397,Animals or Human,AR19JS91187B98CB66,,,,Captain Hollywood Project,0,338.36363,7,0.462,150.014,4,0,The Way Love Is,1995
751,SOZCHRE12A8C1404A4,521730,Masters Of Darkness - The Best Early Rave & Hardcore,ARCQQ3S1187B9A6D98,31.1689,Texas,-100.07715,DJ Primo,0,243.06893,2,0.099,201.532,5,0.628,Give It All You Got,0
752,SOQOEGK12AB01883B,767880,Salsa Salsa,AR02IU11187FB513F2,,New York NY,,Tito Puent\xc3\xa9,0,362.50077,1,0.543,112.566,4,0.113,Bata 6/8,1987
753,SOJATJX12A6D4F6E77,24732,Tomorrow,ARB3YS71187FB4E54E,,,,Tomorrow,0,146.57261,7,0.497,127.188,1,0,Shy Boy (1999 Digital Remaster),0
754,SOEGJRT12A6D4FCD65,64190,Stealth,AR035N21187FB3938E,34.23294,Earth,-102.4102,BT,0,214.54322,2,0.245,150.082,4,0.916,Henrys Death,2005
755,SOHNSVU12AB01891F8,652820,A Tale of a Tortured Soul,ARFQTFS12086C14218,,,,Orenda,0,514.0371,6,0.745,100.244,1,0.261,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),0
756,SOWYBEG12A6D4F9142,53832,Two Brothers,ARI2JSK1187FB496EF,51.50632,London England,-0.12714,Nick Ingman,0,110.15791,2,0.753,133.369,4,0.497,Kumal & Sangha,0
757,SOYCRXU12AB0180B86,489541,Kathy Troccoli,ARH3TXI1187FB3A486,36.16778,NASHVILLE Tennessee,-86.77836,Kathy Troccoli,0,251.29751,7,0.626,79.744,4,0.425,Never My Love,1994
758,SOSTWHL12A6D4FD2A9,127411,Agnen: A Journey Through The Dark,AR7U5BZ1187B997FFC,,,,Keep Of Kalessin,0,340.4273,5,0.092,127.585,4,0.552,As Mist Lay Silent Beneath,1999
759,SOSIZPX12A8AE46AD3,279150,Rockabye Baby - Lullabies with Orchestra,AR3AIEI1187B992D8D,54.31392,Great Britain / UK,-2.23218,Marilyn Horne,0,109.37424,9,0.753,109.257,4,0.756,Nana,0
760,SOEOSKZ12AC392B55,822031,The Ghost Dub-Dime Mixtape,ARYGXKQ11E2835CE3,,New York NY [Queens],,Styles P,0,229.14567,3,0.489,98.299,4,0.803,Back On My New S*** (feat. Tre Williams),0
761,SOBAENB12AB017BFD8,388277,Arriba!,AR1N6N61187FB4E25E,23.0833,Havana Cuba [Jesus Maria],-82.4167,Mongo Santamaria,0,198.5824,5,0.5,142.198,1,0,Eres Tu,0
762,SOSPTBA12A81C23A03,204047,Segundo,AR7DFJP1187B992F13,,,,Juana Molina,0,401.65832,1,0.866,124.754,4,0.421,El Perro,2003
763,SOBAMAA12AB0187CB1,462652,Wicked Disco & Soul Breaks,ARLLANI1187FB5116F,,,,Simon Harris,0,176.97914,1,0,92.046,4,0.341,Sample Track 17,0
764,SODXWSC12A8C13828F,296945,Change Of Season,ARN0DMU1187FB5B63A,,Philadelphia Pennsylvania,,Daryl Hall & John Oates,0,276.6624,9,0.704,118.427,4,0.844,Only Love,1990
765,SONRABC12AB0181584,483913,Celtic Twilight 6,AR74J3U1187FB5CDD,,,,bLiam OFlynn,0,234.10893,0,0.679,122.425,5,0.737,bRomeos Exile,1995
766,SOGPLSC12AC468D55,686055,Chouans!,ARFAKQ01187B990163,,,,Georges Delerue,0,85.91628,4,0.584,130.221,3,0.846,Aur\xc3\xa8le et C\xc3\xa9line,0
767,SOJSFWQ12AB0180A1A,648927,bSoul Searchin Part 2,ARPOPBQ11F4C83D36D,,,,DJ Spinn,0,193.69751,1,0.073,240.5,3,1,Times Up,0
768,SOLDTNU12A58A7A231,95340,I Put a Spell on You: The Best Of,ARWVOHH1187FB5974,,Cleveland OH,,bScreamin Jay Hawkins,0,301.13914,10,0.605,116.01,3,0.918,bWhats Gonna Happen On the 8th Day,1996
769,SOWPBNN12AB01848B1,564496,The History of Rhythm and Blues - Disc 3,ARF1FZV1187B98C928,41.0981,Youngstown OH,-80.65079,Tiny Bradshaw,0,158.82404,0,0.33,106.565,4,0.598,Well Oh Well,2004
770,SOBPRCW12AB0186D3E,769747,Below & Beyond,ARJJRZ41187FB4C856,,,,Floor,0,117.02812,4,0.446,156.179,4,0,Assassin,2002
771,SORQSRN12AB018102E,463023,ISM,ARJNQM51187FB54C55,,,,Smut Peddlers,0,167.60118,11,0.568,116.638,4,0,Playstation Generation,0
772,drdgr,dgrdg,rgdrg,dg,drg,drg,d,gd,rg,d,grd,grd,rrg,dg,d,rgd,rg
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
